groupV.NS1	groupV.NS2	groupV.NS3	AveExpr	F	P.Value	adj.P.Val
FBgn0034331	1.08167661578075	0.26618710478889	-0.47594838114855	7.9872569577665	4.5742841497494	0.00634822726032309	0.0343763932087202
FBgn0003731	-0.381494314663439	-0.610362536409646	-0.184697313190257	7.74111999918845	4.57155119659995	0.00636767792299922	0.0344610483278861
FBgn0261976	-0.252049880482869	-0.7433146822261	-0.601890072863083	3.05267675216238	4.56876804303361	0.00638754886117034	0.0345478751167074
FBgn0051778	-0.323506962560911	-0.782023174886324	-0.855897123590974	6.14538693117759	4.5676205267313	0.00639576036325254	0.0345577970410917
FBgn0028562	-0.785135986857799	-0.915116048095024	-1.15037575297631	0.708461044596634	4.56744185930198	0.00639703986436958	0.0345577970410917
FBgn0267472	-0.260456033305255	-0.163386807225829	0.300411644743415	3.92798643137142	4.56409623228162	0.00642104776819431	0.0346667453370156
FBgn0037446	0.269594227321472	0.728059286427362	0.264450539276265	4.55891409325482	4.56167889138824	0.00643845202457353	0.0347070680057823
FBgn0030670	0.20087033658654	0.302211494895437	0.177723091715967	7.98309633042217	4.56148037639929	0.00643988343721158	0.0347070680057823
FBgn0034290	-0.608796146779192	-0.169911275430193	0.221565697019645	8.30770214004217	4.56109141931414	0.00644268900093771	0.0347070680057823
FBgn0031775	-0.0385015334150658	0.512490982493181	0.456984773134029	4.66045896399731	4.56075923713752	0.00644508603998099	0.0347070680057823
FBgn0033446	0.158628630740913	0.954949892380975	0.584490466066187	8.24899884588275	4.55984909658512	0.00645165834831696	0.0347070680057823
FBgn0031117	-0.803835391131948	0.0177023005566918	-0.137588616677357	3.71733870416324	4.55876655746403	0.00645948455639198	0.0347070680057823
FBgn0086708	-0.158366059857761	0.434448729786416	0.352559374931226	6.96287500729222	4.55873482598443	0.00645971410609803	0.0347070680057823
FBgn0264916	-0.006201255558696	0.86697323205843	0.650738148096247	3.32907034827239	4.55828626587287	0.00646295994668175	0.0347070680057823
FBgn0035575	-0.27766834644043	-0.561062604407747	-0.671471127807461	4.5336617315526	4.55826419796537	0.0064631196762734	0.0347070680057823
FBgn0029896	-0.203768907802329	0.217706930568389	0.155369067489981	7.38091775912778	4.55592634131836	0.00648006431950382	0.0347746962853385
FBgn0022770	0.47017420621012	0.989459055888691	0.84104219710703	1.89870153944304	4.55546438516631	0.00648341795150379	0.0347746962853385
FBgn0265182	0.0483141871722983	0.335578747986142	0.30961138517502	7.67688097943515	4.55251412971688	0.00650487786188427	0.0348690810327965
FBgn0001311	0.35898342453762	1.09574162305667	0.995782398291889	0.939350359462957	4.5505961693362	0.00651886811091496	0.0349233367579996
FBgn0038745	0.128279850819742	0.362119789453137	-0.0735726611659717	7.55312382441557	4.54680253174623	0.00654663138155354	0.03504648149261
FBgn0036481	-0.440664923838174	0.420398153684221	0.358835091686494	2.88610437746965	4.54639522913288	0.00654961939493	0.03504648149261
FBgn0026378	-0.199590957820758	-0.169690465787417	-0.323886318311593	3.69283517673591	4.54103417053563	0.00658907963358058	0.0352367428035142
FBgn0267339	-0.943589753252102	-0.368217998441489	-0.992854189262075	0.452161172487752	4.53855991452111	0.00660737384236138	0.0353014745221635
FBgn0263240	0.238876410382293	0.550005229032732	0.459147683474144	3.01262605358127	4.53833958883187	0.00660900542178534	0.0353014745221635
FBgn0039233	0.0975237879965342	-0.900279318654167	0.249349172290969	2.15283147251577	4.53768256532714	0.00661387334291538	0.0353016458578776
FBgn0039767	-0.0174958410423167	0.461899237118711	0.342128113537708	5.55368571764917	4.53708685140226	0.00661829020509188	0.0353016458578776
FBgn0027090	-0.0632773374123309	-0.282330007446816	0.127231758253382	5.37532939480014	4.53646707537043	0.0066228886927965	0.0353016458578776
FBgn0053217	-0.333882965840821	-1.15684872504256	-0.222567529049904	2.79134893035654	4.53622574019513	0.00662468019089893	0.0353016458578776
FBgn0013799	0.0967557725418105	0.320096676197482	0.227612758599036	5.97398242737403	4.53459856273826	0.00663677219507534	0.0353262054560092
FBgn0034970	0.003605565365066	0.740759001973815	0.398642306903393	4.66264255456045	4.53455236772779	0.00663711581404582	0.0353262054560092
FBgn0029720	0.178312158246016	0.579416051211037	0.390392200875824	5.84802751795616	4.53303383977245	0.00664842148881349	0.0353326196555427
FBgn0023215	-0.310016311941921	-0.039483746848039	0.087142128978621	6.8475791766614	4.53288505492612	0.00664953027958134	0.0353326196555427
FBgn0032295	0.0990682457444524	0.469956470504334	0.45213777053925	4.6930905843325	4.53281354894628	0.00665006323194494	0.0353326196555427
FBgn0037845	0.91271455627007	-0.0585101661498882	-0.0734561302649779	3.19244707544769	4.53004425883557	0.00667073728534517	0.035405910307738
FBgn0045862	-0.0302943678325045	0.715983068260082	0.507766125414882	5.47717072918861	4.52991525858689	0.00667170194233547	0.035405910307738
FBgn0030257	0.0243894516245941	0.396610462150776	0.552568459411397	2.64248180722244	4.52906442653749	0.0066780680131196	0.0354188718886196
FBgn0001961	0.0181781863352669	0.500527287067562	0.406793443354552	6.5483942728667	4.52715118305592	0.00669240605223133	0.0354618568497178
FBgn0029839	0.0294671820044426	0.800906480824205	0.448797009752141	4.7688782812935	4.52693482194811	0.00669402947512121	0.0354618568497178
FBgn0039531	0.287146597070212	-0.304955026106921	-0.247369680400322	3.06812514246113	4.5258613851532	0.00670208978646209	0.0354683613596332
FBgn0263236	-0.348439078169889	-0.177572004844911	-0.108318481931996	6.27675410996094	4.52572486766254	0.00670311559538432	0.0354683613596332
FBgn0261396	0.126841202846092	-0.196793118229576	-0.402690474858267	6.13115828527899	4.52413661723018	0.0067150617726448	0.0355107572476067
FBgn0033886	0.145641910083877	0.640068107511001	-0.0423560813127651	6.23461506462507	4.52176462514888	0.00673294371256849	0.0355844747619179
FBgn0032859	-0.105276302389306	-0.301325959900545	-0.249448629584522	5.00570977977075	4.51970464583203	0.00674851317868506	0.0356458914359216
FBgn0032538	-0.256972906333162	0.545941677221512	0.71645457166937	3.91209351589819	4.51688798096238	0.00676986166195656	0.0357377434049602
FBgn0033473	-0.250178847548395	-0.492827110508231	0.104599669137838	3.53444300256331	4.51489224869172	0.00678503003231612	0.0357801402600058
FBgn0033376	-0.0183579269740853	-0.257176257922984	-0.306946134194831	4.23877567148091	4.5147883933506	0.00678582033068903	0.0357801402600058
FBgn0037475	0.00801303471587285	0.638544438926724	0.144063655799141	3.70703242358179	4.51292606259688	0.00680000801343652	0.0358170127496534
FBgn0030054	0.175473025335164	-0.000688470563197607	0.632983391867591	2.39472693367339	4.51282892750607	0.00680074884822265	0.0358170127496534
FBgn0030263	0.00363644786920187	0.749752274576641	0.449841694986474	6.37341346326988	4.51142514281784	0.0068114645742887	0.035845842163841
FBgn0034029	0.0351725416592284	-0.412244446615426	-0.0217039437400868	4.41662263513528	4.5110717724273	0.00681416474500401	0.035845842163841
FBgn0038787	-0.232005927859054	-0.381480725378724	0.117169831762762	5.56033457543919	4.50838127419653	0.0068347594793525	0.0359228509464387
FBgn0022699	-0.174688854871218	0.502755830420609	0.220917024330177	4.73775802229711	4.5081200032719	0.00683676281444353	0.0359228509464387
FBgn0262125	-0.328748615634047	-0.358616577116258	-0.029520488976942	7.37173069450774	4.50756598116369	0.00684101286206274	0.0359242717311462
FBgn0031836	-0.336440270761361	-0.374217580369778	-0.161210534213038	7.45536679857562	4.50610664428843	0.00685222082094611	0.0359606397172701
FBgn0039886	0.438810310363328	-0.95808161555275	-0.427657760366445	3.23725721505082	4.50562738625555	0.00685590572210278	0.0359606397172701
FBgn0029095	-0.0366072403851593	0.328378454778673	0.422758855115925	6.17711082487769	4.50196084046965	0.00688416442547883	0.036087893303599
FBgn0264672	-0.00590511305930793	0.450936655059262	0.00931304981352883	4.37848618700254	4.49722896153256	0.00692081093374939	0.0362589438763527
FBgn0039737	-0.263106666899816	0.00539410650063352	0.432451548604156	10.2469634916963	4.49451168903561	0.00694194572035021	0.0363485754162421
FBgn0031914	-0.389472067097709	-0.77024357919142	-0.370794620219364	7.33115006025642	4.49296310219118	0.00695402021137468	0.0363772411622917
FBgn0034817	-0.031622915216658	0.233243519382839	0.477036075423957	3.58735817335094	4.49277606354297	0.00695548003169553	0.0363772411622917
FBgn0034943	0.574173480599116	-0.330230707639363	-0.655316770356185	5.1789985635591	4.4918712053296	0.00696254682142461	0.0363931153196294
FBgn0030159	0.326598390324962	-0.401221649105587	-0.54510795998767	4.64322381332804	4.48884983120918	0.0069861967629357	0.0364956007980443
FBgn0003149	0.193917210357545	0.583019249420405	0.512703766842272	8.34508025071437	4.48619975235529	0.00700700835948763	0.0365831489075158
FBgn0036090	0.164435832882763	0.294594217713968	0.309506898198271	3.58148154364579	4.48273488544596	0.00703431483315748	0.0367012420178193
FBgn0052677	-0.00254014408269321	0.29386478438081	0.344461814086831	7.26429363922057	4.48229885180619	0.00703775893794675	0.0367012420178193
FBgn0264693	0.0602255610704534	0.330963115716436	0.236794045538845	8.12398522981744	4.48107294806744	0.00704745129200562	0.0367210194782033
FBgn0040923	-0.302109510131823	0.402125855932151	0.382249355699188	8.13219913987103	4.48079038744084	0.00704968724445843	0.0367210194782033
FBgn0069973	0.375956378768568	0.148015835190796	0.201216942532548	7.14549426349622	4.47629892902112	0.00708532704967166	0.0368853790527025
FBgn0030341	-0.308618820685687	-0.383312152065451	-0.0883861464700436	5.47541676353142	4.47454394147569	0.0070993031894345	0.0369368356720606
FBgn0030293	-0.149128471507621	0.080906565277842	0.244073014354721	5.97694378347589	4.47230872598984	0.00711714475093909	0.0370083327573313
FBgn0005677	0.0132714735999571	0.468364235151129	0.336253969811503	4.90466761780641	4.46603323579224	0.00716748270066006	0.0372328464708722
FBgn0010114	-0.00640116300219756	0.51223538783673	0.367992117438396	8.76098287111719	4.46589810618989	0.00716857063989984	0.0372328464708722
FBgn0001259	-0.0100491330681789	0.985785763496771	0.530528965010585	1.84501514177799	4.46469276495605	0.00717828245236274	0.0372618491647375
FBgn0032394	-0.198824534323717	-0.503338395298375	-0.411143975365719	6.22345250382456	4.46077251094713	0.00720996280606115	0.0373514582178432
FBgn0052855	1.08634214378113	0.363188229927086	0.351389539719666	1.90851210855712	4.46075177173886	0.00721013078538829	0.0373514582178432
FBgn0002522	0.209623794209359	0.504710012788779	0.723238703112499	1.94917393974345	4.46063677052019	0.00721106232246671	0.0373514582178432
FBgn0032477	0.15055165259982	-0.182164393909729	-0.22572050304737	5.32301538288381	4.46017421955379	0.00721481034446129	0.0373514582178432
FBgn0001989	0.158908452054507	1.15293367087089	0.694673755678729	6.10691454919306	4.45999860428468	0.00721623386860735	0.0373514582178432
FBgn0267966	-0.484099600656208	-1.03696210994437	0.217288122242213	2.06353625175581	4.45795891276356	0.00723278862116412	0.0373948121315434
FBgn0015664	0.323177388204802	-0.125812423412575	-0.145265491969675	4.96311784498691	4.4579458376086	0.00723289486891269	0.0373948121315434
FBgn0243516	-0.235946184196442	0.316722398464585	0.216041465746497	6.24705956284847	4.45587496517944	0.00724974289278552	0.0374604631328992
FBgn0036813	0.0879842403311205	0.365303300344231	-0.151925680857431	5.78777774782794	4.45462970394906	0.00725989339883546	0.0374914517799129
FBgn0015925	0.257926758454501	-0.361818695739524	-0.342836429851349	3.15574870531744	4.45276430003884	0.00727512621964822	0.0375486360118722
FBgn0038889	0.0918923949562386	-0.384333744674805	-0.352872706506975	4.02808111056624	4.45132534815426	0.00728689909319289	0.0375879074938584
FBgn0010235	0.00421544036903154	-0.0441302793909179	-0.166348148799376	6.63977551035478	4.44869734461822	0.00730845083561218	0.0376419203144422
FBgn0000250	-0.484396674296752	0.113130000608873	0.0685026901669267	7.28229493598591	4.44853094810512	0.00730981762452547	0.0376419203144422
FBgn0000579	-0.0605869202457041	0.537807043808762	0.41438012292392	10.0526527367096	4.44852336116412	0.0073098799502844	0.0376419203144422
FBgn0036340	0.025824493682946	0.520517002213825	0.437095291454407	5.86942191537368	4.44749355029943	0.00731834478719261	0.0376506089814134
FBgn0028499	-0.0464912293467707	0.388016695505297	0.368187150265954	4.25892652923088	4.44730338317076	0.0073199090243027	0.0376506089814134
FBgn0031571	-0.41896646494244	-0.35333097699053	-0.29674614054749	4.73689459691238	4.44265344031621	0.00735826468721804	0.0378263413049643
FBgn0021825	-0.0826582227312045	0.420851871387412	0.384077874930799	5.70258392430508	4.44145887777139	0.00736815150553333	0.0378556082188101
FBgn0037222	0.0243707824660558	0.509930811164952	1.15874567542964	2.22448805099907	4.4371611503371	0.00740383480250851	0.0380015515896104
FBgn0000520	0.0666321970203962	0.890801468716473	0.560779317915023	3.78116071927373	4.43628054539834	0.00741116821529588	0.0380015515896104
FBgn0004397	0.162754519406695	0.625560495508259	0.50942404670559	6.99580018400368	4.43611823490169	0.00741252070292733	0.0380015515896104
FBgn0035166	-0.0696744670338276	-0.48476954369294	-0.396563369534903	2.94738425688339	4.43601311923749	0.00741339673748798	0.0380015515896104
FBgn0266053	-0.187734217775237	-0.363586290497675	-0.0673815606096811	5.11866213432966	4.4327567399239	0.00744058820085616	0.0381192904024566
FBgn0028475	-0.050269623285558	-0.351996625391058	-0.059869083438271	5.71640149054597	4.43222148218162	0.00744506751800127	0.0381206037918307
FBgn0033995	-0.174356210859423	-0.400160827921924	-0.382060473457013	3.66496386282381	4.43125339137423	0.00745317605024252	0.0381404876448635
FBgn0037637	0.101918063439494	0.147169591241204	0.210547860988748	7.61198374816363	4.42694584253783	0.00748936540462947	0.038283693027682
FBgn0039182	-0.104034226028616	-0.94437597354942	0.0159849562226918	4.83676965649329	4.42691295564176	0.0074896423935844	0.038283693027682
FBgn0033949	-0.185028633723848	-0.861193615326858	-0.140714441398098	3.48874278519607	4.42629550962924	0.00749484477029896	0.0382886042679619
FBgn0051908	0.109244594663712	0.453755889775038	0.389568323894183	5.38238710307743	4.42527766660338	0.0075034288568413	0.0383068384073983
FBgn0000504	-0.933910988657739	-0.444212272389243	0.301075494454541	5.46495402380438	4.42486627940369	0.00750690120113964	0.0383068384073983
FBgn0037926	-0.0459356906239191	-0.457271726607416	0.103254845944407	5.04461386744922	4.41634882104077	0.00757916572927627	0.038653745219309
FBgn0261596	-0.157403620436157	0.235673398163704	0.401420877423384	9.6381802755113	4.41538082957481	0.00758742356580601	0.0386740104621857
FBgn0086347	-0.67493863268498	-0.0530303185686397	-0.261953681276311	5.15250616713663	4.41248967616411	0.00761214280049936	0.0387781112077357
FBgn0019990	0.261999923059227	0.143467543624485	-0.130575606696564	5.07459877778038	4.41188154757311	0.00761735280076993	0.0387827657826002
FBgn0051664	-1.19569525760088	-1.25043731223448	-0.796295549355583	2.96976524565074	4.41001678453734	0.00763335158561855	0.038813957512251
FBgn0259244	-0.0367830384536402	0.480544806652296	0.223477375940229	6.41040260009588	4.40998799473096	0.00763359885907036	0.038813957512251
FBgn0032596	0.0603920297050644	-0.0759217164926673	-0.429122561288865	5.2790274543478	4.4093374804617	0.00763918827163841	0.038813957512251
FBgn0029133	-0.0712576925651614	-0.224474379060401	0.10893570800778	5.80899757744372	4.40916415526456	0.00764067824296777	0.038813957512251
FBgn0283682	-0.148068948974123	-0.140972728834866	-0.192624088346046	5.85674120172562	4.40783153928858	0.00765214391298314	0.0388503392027552
FBgn0030584	0.0586021616038413	0.311194035870497	0.416822722435391	5.07238171639622	4.40667819534073	0.00766208142215944	0.0388708074246229
FBgn0261555	-0.313024425992181	0.0574537933847253	0.0646147664144128	5.73756061480778	4.40613936207629	0.00766672869356753	0.0388708074246229
FBgn0031881	0.252859956463649	0.410226135349532	-0.0980603476183198	4.26316901511027	4.40586528789069	0.00766909361064067	0.0388708074246229
FBgn0030089	-0.13298673393412	0.101518511098147	0.239700649886536	6.90382433076684	4.40101074754279	0.00771110669066006	0.0390618182360204
FBgn0050431	0.63073610709451	0.299148261529227	0.909750253545727	4.74744228086301	4.39483151401927	0.00776492657845614	0.039312390478813
FBgn0259977	-0.797648352020353	-0.700227815758472	-0.667997347902201	3.63166823706141	4.39423643667629	0.00777012992082264	0.0393166831812029
FBgn0030189	-0.284417910979166	-0.598647749837516	-0.45709441788298	3.29160841330368	4.39340349845347	0.00777741913200697	0.0393315196104352
FBgn0037338	0.202079415389427	-0.576706499658531	-0.336018938117099	2.21135922318845	4.39235977960429	0.00778656284826747	0.0393557126715064
FBgn0035173	-0.344524573530567	-0.349855247598131	-0.055998982253648	6.44460562510914	4.39064805219546	0.00780158271654024	0.0394095619374419
FBgn0034399	-0.235200196813593	-0.434867759912551	-0.319441305757288	4.09357867615661	4.38908573569515	0.00781531754083695	0.03942660970481
FBgn0031238	0.1326812950469	-0.492253919310394	-0.0842201083301213	3.92055640342864	4.38883285041106	0.00781754307189897	0.03942660970481
FBgn0034073	0.151403358586855	-0.752367088809744	-0.0523479235611396	3.31206632085314	4.38877407566556	0.00781806041559876	0.03942660970481
FBgn0263605	-0.147508935892764	-1.00848773836322	-0.0855014071743963	2.82127852501185	4.38788493614424	0.00782589104214375	0.03944406389583
FBgn0046296	0.340814133649757	0.0363701866308191	-0.142591581398717	4.24969178882228	4.38606543327439	0.00784194048604773	0.0395028999818933
FBgn0000043	-0.443370952770046	-0.302959742129718	-0.370145431464817	4.80384382319268	4.38351001166431	0.00786453844422236	0.0395946394511965
FBgn0020236	-0.891393268015342	-0.611890731129837	-0.304417658804271	9.08058684017137	4.38181188112237	0.00787959225655842	0.0396483162207095
FBgn0259736	-0.18275586689346	-0.306474425768594	-0.322616338226712	7.23469692809846	4.37804922727151	0.00791305351766353	0.0397945036790801
FBgn0052418	-0.180268650268234	-0.760406259805807	0.136592362489415	2.917766406908	4.37671079716842	0.00792499134950768	0.0398323479465511
FBgn0264443	-0.0746033522093739	0.544781212672651	0.269429277038284	3.75969922961926	4.37539413951739	0.00793675304555039	0.0398692652989334
FBgn0041097	0.125793467292446	0.441604474531863	0.269529246884071	5.84568612493282	4.37476181880425	0.00794240793771613	0.0398754818986449
FBgn0026576	-1.20669054561925	-0.845441009343899	-0.47608499707951	7.86760366189647	4.37317340840473	0.00795663148370229	0.0399246872725851
FBgn0010100	0.21555792065708	0.229624225440578	0.243699424649355	10.0399171477678	4.37246730385898	0.00796296275418021	0.0399342582122138
FBgn0083123	-0.467526812858618	-0.551153921220212	0.137419372364428	4.02109381973716	4.37064589556955	0.00797931828247226	0.0399940622631189
FBgn0024234	-0.0958484116842118	0.554261231374858	0.521104457533554	5.46390928806172	4.36979509053334	0.00798697000107394	0.0400101987789647
FBgn0031061	-0.101623868825889	0.55067780516777	0.474241478412187	4.77651043684664	4.36852136294982	0.00799843937182099	0.0400454310645746
FBgn0015298	-0.257150960755694	-0.517044729225831	-0.0654683006667021	4.15701079064191	4.36585665588001	0.00802248868923898	0.0401233436145283
FBgn0032845	0.353970555829632	0.337219953472247	0.0240632301144122	4.53734808602078	4.36581217143204	0.00802289079696728	0.0401233436145283
FBgn0015379	-0.147300205916496	0.632060350690031	0.478377582008418	3.94738244137593	4.36518175109693	0.00802859157481773	0.0401262773679577
FBgn0263006	0.189847551689562	0.369998079703616	0.400297186970327	10.9005103161401	4.36476442191124	0.00803236769734125	0.0401262773679577
FBgn0004828	0.0379841297638391	0.188674978214648	0.172903903613524	9.44855572407796	4.36045860814361	0.00807143473998778	0.0402991379412996
FBgn0000639	-1.48724140934257	-2.730905010321	-2.81330029776922	-0.5462166066295	4.35908702831414	0.00808392017023681	0.0403391638345648
FBgn0031737	-0.398037371084782	0.597410719974058	0.536203209558157	5.29424441689392	4.35733658501721	0.00809988320859697	0.0403964893502789
FBgn0028507	-0.0463094723461451	0.161089523043881	0.289270615733718	4.84958210516029	4.3551504408703	0.00811986508557772	0.0404737836154114
FBgn0017429	0.270360594979876	0.399477985653847	0.183121906778622	4.70197768426012	4.35246693469532	0.00814446223553093	0.0405468355579198
FBgn0001145	-0.426607818897444	-0.363542597712382	-0.156335088339891	10.4295649316107	4.35204641267759	0.00814832369439469	0.0405468355579198
FBgn0026570	-0.233198906386101	-0.0025055236601771	-0.373834626600323	3.55835692292121	4.35177670992838	0.00815080123989275	0.0405468355579198
FBgn0030914	0.340259407611107	0.760259280598566	0.955070761748311	0.978539994454813	4.35159317116381	0.00815248770772399	0.0405468355579198
FBgn0024285	-0.0104711324335007	0.558761332024092	0.307537063442825	5.88814889498489	4.35104829184183	0.00815749650891815	0.0405494058292974
FBgn0015376	-0.573198386591576	-1.22676655840446	-0.0624042437374306	1.05253368399259	4.34473463102427	0.00821576593851896	0.0408165762944472
FBgn0033713	0.0280104223539571	0.0463473876598396	0.217324996997533	4.65871973291903	4.34397781723012	0.00822277929839368	0.0408289486944993
FBgn0027617	0.538122581915162	0.654481442854719	0.25634076989932	2.35686504611836	4.34231047605427	0.00823825218838436	0.0408760816129097
FBgn0029856	0.129359900341554	-0.135886103357866	-0.303898145867296	5.11937812928361	4.34197940536883	0.0082413280752737	0.0408760816129097
FBgn0029113	0.0536372023722581	0.0583657395494968	-0.211095752446144	5.09285695058772	4.33963143923669	0.0082631762709696	0.0409619397023848
FBgn0030056	-0.232896029458723	-0.271895263598181	-0.267024430153819	5.44934981687754	4.33578356429974	0.00829911012061086	0.0411129865699877
FBgn0051151	0.0342364225460003	0.284872848945953	0.252676290170248	6.70510454809749	4.33539415857877	0.00830275556852637	0.0411129865699877
FBgn0052196	-0.649319929051908	-0.693314735999465	-0.392280391740169	2.30624487316153	4.33292400246881	0.00832591845310212	0.041205079975961
FBgn0052150	-0.145167246296339	-0.663158781739352	-0.990829937412585	0.560293578790323	4.33177995552158	0.0083366687737092	0.041235676175492
FBgn0039259	0.0694084154354624	-0.385792557745819	-0.487856685126346	3.49001804430632	4.33043536454335	0.00834932178862586	0.0412756450087216
FBgn0039346	-0.566716038309873	0.554554606393414	0.431516367036419	1.5424329686998	4.32941358926582	0.0083589502012582	0.041291171506655
FBgn0039654	-0.0813458117384802	0.512062839142001	0.391855776818319	3.56199422412661	4.32913144785258	0.00836161089112279	0.041291171506655
FBgn0261090	-0.0247566278519165	-0.00682852064834536	0.248232716655477	4.89212699394926	4.32757609966979	0.008376293983359	0.0413410638533525
FBgn0035726	0.334324400793034	-0.148179061806761	-0.285455165350136	6.92202251424482	4.32602581138362	0.0083909556708972	0.0413907960880814
FBgn0035443	0.414165467182046	-0.687433725704287	-0.300804273668793	2.03757255771616	4.32475311291841	0.00840301178869524	0.0414179911348125
FBgn0039360	-0.0862392903542601	-0.31073695483121	-0.34081755021412	4.23168127728133	4.32447536143746	0.00840564525966284	0.0414179911348125
FBgn0035978	0.193050835193273	-0.246160061658882	-0.56173343177446	8.98206716625796	4.32071726587101	0.00844136070976207	0.0415712837572407
FBgn0033454	0.0262779355167671	-0.800715021183185	0.0202811756748142	3.86582985057422	4.3192550559067	0.00845529907242153	0.0416172217703104
FBgn0033358	0.264667443465046	0.945275785410836	0.667767513603851	5.48733741793325	4.31530373543524	0.00849308302220394	0.0417804144095014
FBgn0053129	-0.325668340214638	-0.583340935163711	-0.394496908184049	6.98767407132049	4.31467952468586	0.00849906779733908	0.0417870833369171
FBgn0031661	-0.0855943183213971	-0.40533799397473	-0.33763037572605	3.49299067887422	4.3135092167881	0.00851030009325495	0.041819531269359
FBgn0030316	0.00635306145322847	0.547726236099541	0.421452805277211	3.95268291931476	4.31022816767148	0.00854187209161741	0.041951838613183
FBgn0285892	-0.183758160060334	-0.507538496125831	-0.33841668209889	4.20566137599133	4.30655041967832	0.00857740440672778	0.0421034418594517
FBgn0032001	-0.1465164492675	-0.260222723185368	-0.385409447004096	5.53304646500257	4.3046895396172	0.00859544099266967	0.0421690466526245
FBgn0052695	-0.287736003801697	-0.723517799785018	-0.650549944316851	4.72305904174365	4.30089362300787	0.00863235382886262	0.0423186300263327
FBgn0030411	0.439223102264705	-0.0869047536368717	-0.0393879711946761	3.48294753086449	4.30009599578789	0.00864013092069018	0.0423186300263327
FBgn0005655	-0.462397927701572	-1.75050868635167	0.416339735333604	1.06658237188808	4.29982731369804	0.00864275226770324	0.0423186300263327
FBgn0005694	0.0810740890750527	-0.171222027369747	0.126503805470855	5.93351479001276	4.29962946785569	0.00864468303628643	0.0423186300263327
FBgn0036516	-0.00711355330853713	0.572415433626719	0.248846025117827	5.17170757854056	4.29643337358604	0.00867593504459319	0.0424485992669608
FBgn0035041	-0.0269806370794688	0.562180541849667	0.33407784939368	4.83778049680084	4.29529599944196	0.0086870844823683	0.0424801254725561
FBgn0034521	-0.268928350081791	-0.208434804895817	0.00589658256083807	5.08903035510736	4.29411060097491	0.0086987203575218	0.0425139949471301
FBgn0259243	0.0938898992965835	0.127248029233833	0.192115141907917	7.41360538385133	4.29267543362265	0.00871282939403482	0.0425361480388758
FBgn0024897	-0.932580693116364	0.386043942615305	0.543062415144681	1.49639642168447	4.29227035468486	0.00871681595110664	0.0425361480388758
FBgn0035710	0.25477223173785	-0.195386562597551	-0.258368361641467	6.12208336654779	4.29221210422056	0.00871738937320485	0.0425361480388758
FBgn0004359	-0.266868865904566	0.06370406096744	0.387643942730074	4.39969745581515	4.29056843129274	0.00873358580073168	0.042586474115469
FBgn0020235	0.0705263395900609	0.388026622553372	0.406816322375471	8.69029247639434	4.2902082998593	0.00873713859109878	0.042586474115469
FBgn0029813	-1.11414870508481	-0.761389011341631	0.515800928397711	0.465853623450522	4.28806715679269	0.00875829220029029	0.042666542737194
FBgn0264606	0.0418191214590743	0.397974897921507	0.309478033987333	7.60604469866935	4.28717225730681	0.00876714902047398	0.0426866527550262
FBgn0000042	-0.480118983206215	0.11560513511574	0.0968019329748751	10.0230074007944	4.28373561620881	0.0088012470533559	0.0428109440241115
FBgn0026015	-0.0334228471168473	0.574593749293196	0.341532098460207	4.79300642981315	4.2834853847396	0.00880373514120831	0.0428109440241115
FBgn0052672	0.151429631248803	0.14828961043735	-0.173758751618465	8.68474004041536	4.28316678489094	0.00880690407142739	0.0428109440241115
FBgn0034878	0.201091985719425	0.442405151296706	0.252979246513312	4.90787143946285	4.28085287836823	0.00882995435974344	0.0428998912838558
FBgn0031740	-0.124057345506638	0.708890458407152	0.460809893070659	3.84423579788955	4.27873042867513	0.00885115191675039	0.042979746289675
FBgn0053527	-0.322237173610669	0.0280825742969565	0.34263145022114	3.42558613914938	4.27595621101503	0.00887893772022012	0.043075567265768
FBgn0037901	0.254768830371651	-0.259821966883997	-0.380823062225073	3.82145004240009	4.27580759043052	0.0088804287893646	0.043075567265768
FBgn0035241	-0.762543327557666	-0.106178502169723	0.266581755272588	1.97254573301566	4.27488679981961	0.00888967256146016	0.0430972471602045
FBgn0003462	0.0842095675407889	0.525336376347475	0.470532624407901	8.39713259465242	4.27268184636282	0.00891184817437707	0.0431815638594213
FBgn0032194	0.0520889617330366	-0.544726260883493	-0.30594489134876	3.74901851651068	4.27089266292504	0.00892988406918425	0.0432457422170205
FBgn0053172	0.147889770320178	-0.947368290135447	-0.460135672046435	1.35751016605674	4.26936852571559	0.00894527773234691	0.0432970627827858
FBgn0266100	-0.0108224069774737	0.528301014574785	0.329989105997572	5.45889115504228	4.26618603515983	0.0089775085693041	0.0434297802010226
FBgn0051460	-0.15225518653544	-0.353735436476118	-0.565055075445162	1.98592486114302	4.26412346627459	0.00899846102495357	0.0435005455540201
FBgn0031883	-0.00934045669999137	0.440573366535961	0.31758199663471	7.87530967499904	4.26379773069573	0.00900177457570728	0.0435005455540201
FBgn0000100	-0.143114093278487	0.434956052266141	0.500210277899359	10.4247121873379	4.26248224854021	0.00901516909632156	0.0435419643833573
FBgn0013759	0.0383223772807576	0.347140323258709	0.281918473127956	8.2737427463428	4.26146931342041	0.00902549696777568	0.0435685353626263
FBgn0038300	0.0934514874619497	0.42493917740891	0.355906882725179	3.38217294093628	4.25444924250413	0.00909740827318099	0.043892199081777
