groupS.NS1	groupS.NS2	groupS.NS3	AveExpr	F	P.Value	adj.P.Val
FBgn0037728	-0.211723752048047	-0.170158855387957	-0.232195226020683	6.73168675921741	4.58825006822849	0.00627060019244629	0.0381373927843511
FBgn0010078	-0.277313486051724	0.462714804091095	0.519015359954512	10.0366248356712	4.58778667416825	0.00627384826462407	0.0381373927843511
FBgn0003116	0.169806223473471	0.464012569170445	0.474129055936071	4.92458311773939	4.58353970740498	0.00630369730619831	0.0382793566935299
FBgn0030289	0.0829257024701105	0.213987090389682	0.364341335947407	5.56580719247591	4.58325786760435	0.00630568332815763	0.0382793566935299
FBgn0051721	0.19243289274424	0.166812804208899	0.367561763928505	4.28391200100328	4.57942277954643	0.00633277184909329	0.0384179647054873
FBgn0034496	-1.3028907828405	-0.878406234247094	-0.254773605497788	4.07860946782463	4.57731318959884	0.00634772360017189	0.0384828078836478
FBgn0037933	0.16280306417695	-0.253372830846712	-0.326118533087452	4.84119344881774	4.57404043742982	0.00637099118433937	0.0385744413129957
FBgn0008636	0.703028584845923	0.59942126300181	0.456590007492328	2.71345820767	4.57398515648671	0.006371384955985	0.0385744413129957
FBgn0261286	-1.2607332825767	-0.959206026098428	-0.0730109376758762	3.72123669745502	4.57321434484696	0.00637687813276793	0.0385818223220483
FBgn0001137	-0.143780743988061	-0.256898442697767	-0.3591038884395	4.40622467316605	4.56776039048207	0.00641588509369328	0.0387918250105621
FBgn0038080	0.211080756679949	0.257087689233571	0.604703108394239	3.4265434409957	4.56554775434412	0.0064317798864432	0.0388618989524248
FBgn0028327	-0.857338928791526	-0.289620724814211	0.122802593766269	7.79522409822062	4.5642481590732	0.00644113459413179	0.0388923892851021
FBgn0030504	-0.945325663893138	-0.689837528181589	-0.126758766714773	5.52505011460138	4.562911478878	0.00645077084617307	0.038914051250961
FBgn0261592	-0.293440318224266	0.396835615101126	0.454554290298729	10.4082745773424	4.56255491864514	0.00645334382659672	0.038914051250961
FBgn0044871	-0.210291289450985	-0.216651251422753	-0.335222286642693	3.96442188651172	4.56005495309062	0.00647141354359989	0.0389726437842677
FBgn0027553	-0.225334247401398	0.314507945121607	-0.0457208619438818	3.41209995483097	4.56001603539424	0.00647169525120387	0.0389726437842677
FBgn0261535	-0.909968507490583	0.0306309216949043	-0.0293482448393602	3.77430077951876	4.55748257616163	0.00649006098073181	0.039057186982044
FBgn0038349	0.387112806595463	0.0835300901867362	-0.160942251225055	7.44854797349938	4.5552853859685	0.00650603241085746	0.0391068153132635
FBgn0020370	-0.148526891405546	-0.17749347700149	-0.228632885831776	6.56811377989605	4.5545239783646	0.00651157652917678	0.0391068153132635
FBgn0027093	-0.615399377116214	-0.377379245451363	-0.116764541600034	4.68100890649527	4.55415198187548	0.00651428695364739	0.0391068153132635
FBgn0034726	0.499557171757407	-0.4709265447544	-0.333994995163158	2.68035612381332	4.5539668275222	0.00651563644966747	0.0391068153132635
FBgn0034650	-0.00547841334030356	0.655755029226414	0.336551830494627	3.27386751531353	4.55169067416768	0.00653224968981765	0.0391804770431787
FBgn0039627	-1.21369662618194	-0.664390325195891	0.0229747458186457	2.63623192619148	4.55037508986872	0.00654187176933141	0.0391946940697453
FBgn0035476	0.452925432605696	1.10167106179706	0.953439577593398	1.30296809254654	4.55014642329591	0.00654354570514084	0.0391946940697453
FBgn0029914	0.259463666617718	0.171756348189168	0.247255847434131	4.3572952160933	4.54875947832724	0.00655370817178325	0.0391946940697453
FBgn0000406	0.643792652316198	0.454555954966046	0.56891269652622	9.93149368285703	4.5481723074562	0.00655801539828388	0.0391946940697453
FBgn0033762	0.172998009881516	-0.223351628964985	-0.163241221979031	5.86518376266018	4.5481161353023	0.00655842760499141	0.0391946940697453
FBgn0000303	0.27950769022333	0.180161382149493	0.170538387353812	6.79274758978273	4.54781040260839	0.00656067162284094	0.0391946940697453
FBgn0024364	-1.28952311502141	-0.252549339689692	0.270402724181222	3.78865996799531	4.54490411640625	0.00658204266750478	0.0392895564195023
FBgn0003278	-1.48772000453263	-0.909581947852632	-0.301996958148764	3.7041583959116	4.54446807513938	0.00658525521908795	0.0392895564195023
FBgn0262169	-0.474174539457254	-0.334632560592865	-0.265400811722532	5.91096312084586	4.54175307025784	0.00660529444240828	0.0393830864805942
FBgn0266064	0.430644339288165	-0.218558872045064	-0.299235888122149	7.64077649237615	4.53984003200775	0.00661945207494475	0.0394414481059579
FBgn0040531	-3.14962252973064	-2.99349190424271	-0.829892167241565	3.05974371364574	4.53729782237597	0.00663831426404378	0.0395277459508729
FBgn0013272	-0.00278457446217013	-0.126123126148469	-0.233101655116337	9.59367067259059	4.5356121686977	0.00665085161856648	0.0395762937117993
FBgn0037873	0.232717092103786	0.490255328473477	0.618219520146214	7.01856668726452	4.5334989063871	0.0066666038009948	0.0396438949351648
FBgn0032084	0.71934698278761	0.519532700791665	0.507127947847354	3.09218948616304	4.53248064921434	0.00667420754765561	0.0396486800589097
FBgn0030945	0.396951487387373	0.589519226106104	0.95431274116667	3.70417090937412	4.53221497115862	0.0066761929422336	0.0396486800589097
FBgn0015805	-0.336915817068568	-0.344672435773519	-0.168629174154032	5.12344669052892	4.53058396471397	0.00668839466374477	0.0396722505756247
FBgn0040843	-0.757926129459203	-0.288064021725687	0.595618225006449	1.44775368253155	4.53041042032705	0.00668969431591072	0.0396722505756247
FBgn0039116	0.218510066460633	0.151518749586822	-0.178790909993537	4.17254751378042	4.52992294277231	0.00669334636387243	0.0396722505756247
FBgn0032200	0.120604082755658	-0.112066773262515	-0.321333320139991	5.72711649832781	4.52929852206917	0.00669802734796525	0.0396739454528099
FBgn0261983	0.115898800399241	-0.0819140769455412	-0.276607245352505	5.14843155903658	4.52807613935159	0.00670720071740037	0.0396852702387619
FBgn0035622	-0.397617740204229	-0.147308918111385	-0.120609582814871	5.40428908745057	4.52787227855449	0.00670873184716414	0.0396852702387619
FBgn0263353	0.381856032366143	0.0059125757297382	0.273974418786235	7.23689242597834	4.52619298811032	0.00672135811683559	0.0397265107465915
FBgn0035438	-0.157856530974424	-0.0433970777169672	-0.341678928685264	7.4455556715273	4.52577493229365	0.00672450519782783	0.0397265107465915
FBgn0261534	-0.0295624660898667	0.733897979431893	0.840955665472123	4.7020764015384	4.52144806552567	0.00675716655439075	0.0398756621064883
FBgn0036686	-1.07873083596763	-0.517547467639993	-0.112891001663193	4.59208533388169	4.52083846429489	0.00676178122445448	0.0398756621064883
FBgn0037305	-0.184719067159426	-0.237962072841173	-0.352647072167732	3.97897440120388	4.52067698340746	0.00676300417470185	0.0398756621064883
FBgn0014031	0.769201091865405	0.432719889910175	0.316534748880829	7.91301588963881	4.51750683297172	0.0067870589361624	0.0399913714208472
FBgn0027512	0.166978445827891	-0.218780421364647	-0.17295220018417	5.88684088593385	4.5124126919846	0.00682589718906648	0.0401680347933112
FBgn0262732	-0.438584755264052	-0.144447634999661	-0.103279393727	5.79723657282878	4.51240702090211	0.0068259405531117	0.0401680347933112
FBgn0030668	-0.500048813306325	0.0513017779852209	0.0858887856068973	5.8727757308727	4.51130764934701	0.00683435227281816	0.0401913341802798
FBgn0042111	0.307337271336355	0.356692803666081	0.128515018752384	4.97709416637607	4.51032328341129	0.00684189308556741	0.0402094849501413
FBgn0001257	-0.726107553994513	-0.742554233548825	-0.778178018828259	6.06067419384659	4.50901498092746	0.00685192868549473	0.0402422643096688
FBgn0031461	-1.02632780725668	-0.460461931895106	-0.60027199084633	6.73942649084132	4.50745097059674	0.00686394561254401	0.040286630067903
FBgn0041775	-0.0411442674304093	0.117305994664575	0.172100856754731	7.63066312437355	4.50546466382484	0.006879238463321	0.0403458379465339
FBgn0038385	-0.0980677017607953	0.24814937737049	0.418454609280791	3.18902733968836	4.5049803927917	0.00688297224301121	0.0403458379465339
FBgn0039094	-1.40988583171021	-1.11588913089055	-0.343092320234771	4.79749201971744	4.50367584116871	0.00689304084317542	0.0403786370482443
FBgn0036448	-0.0462234276887478	-0.180876702561553	-0.2352483559417	6.88827438583736	4.50050138010568	0.00691760482725589	0.0404962508272626
FBgn0036090	0.224719062104379	0.15815509782564	0.277697409326386	3.59750705251037	4.49671198493402	0.0069470450771336	0.0406297527975883
FBgn0085421	0.172883273701727	0.125843504991721	0.213772769964791	7.65853219010298	4.49640809864066	0.00694941157853954	0.0406297527975883
FBgn0038262	1.09389659021338	0.38155261674165	0.625268304812708	1.03891893031921	4.49540475913503	0.00695723093041953	0.0406491414944318
FBgn0037930	-0.570109167711555	-0.437650598489432	-0.426163643246561	4.68560557579686	4.4939885544751	0.00696828327606109	0.0406873823628742
FBgn0024188	-0.333417989008246	-0.0650939906509152	-0.160467121787888	4.50180267980806	4.49204568549101	0.00698347519902588	0.0407497289086016
FBgn0283680	-0.0491042075461517	0.661252610392285	0.449509729819143	6.29545117821812	4.48866322413029	0.00701000507619315	0.040878110996638
FBgn0035232	0.0170603205785856	-0.146635101483396	-0.174817574144753	7.0899298679569	4.48756171152231	0.00701866699415792	0.0409021994553025
FBgn0027779	-0.10856559994228	-0.0776817177295372	-0.167814332855139	8.13463424506046	4.48656655059668	0.00702650206229332	0.0409075406878565
FBgn0033485	-1.09838349835388	-0.22785479657555	-0.117141681790452	4.25886060147192	4.4862943252084	0.00702864690449379	0.0409075406878565
FBgn0050055	0.466822086849049	0.333296445184304	0.0865831092468994	4.49502649722268	4.48571477308872	0.00703321539223786	0.0409077547330742
FBgn0031881	0.109922707626495	0.104742897054177	-0.326730632344367	4.29856044653319	4.48333866704905	0.00705197768341092	0.0409904716987446
FBgn0036557	-0.124985886257437	0.298884764423258	0.215322967085333	4.10099122624553	4.48226699104813	0.00706045672270066	0.0410010010257291
FBgn0023527	-1.1885819330088	-0.508676145698348	-0.109209476940383	4.32500227994899	4.4819618088277	0.00706287322421721	0.0410010010257291
FBgn0034117	0.812823841463972	0.276580447380144	0.541336495473189	5.7557019805698	4.48116404918444	0.00706919408274758	0.0410113206844231
FBgn0036801	-0.170224734066947	0.0852278186129983	0.291812983661824	5.65327847570331	4.47691296229871	0.00710297477815682	0.0411808306502387
FBgn0267488	0.0188996025770202	-0.179221371616362	-0.269813638672574	6.62628945903361	4.47371077638601	0.00712853009803572	0.0413024654653199
FBgn0259241	0.247785227708969	0.330714027615245	0.256460259816687	4.53153955679357	4.47167465881866	0.00714482866096701	0.0413682480769574
FBgn0034885	-0.191168238222771	0.319878420587106	0.755666623857669	8.15828221203002	4.47114818315258	0.00714904918578194	0.0413682480769574
FBgn0030412	0.16423116484878	0.116548295359724	0.194488401893074	8.61710370492601	4.46976334859013	0.00716016304221472	0.041406016516382
FBgn0024833	-0.137837980462738	-0.150031797842848	-0.180869705645097	5.82504512520822	4.46895493280408	0.00716665911621153	0.0414170498348537
FBgn0267791	0.300532933572418	0.0980631818676901	-0.0226743393127361	6.8699739006269	4.46759810876189	0.00717757558202946	0.0414535987069609
FBgn0039857	-0.0322966257203036	0.54787847818411	0.590399098452982	10.2066117189376	4.46644800919136	0.00718684221324837	0.0414805784264661
FBgn0038428	-0.218794423951615	-0.101119447778176	-0.236922553602245	4.37730250205544	4.46360703091819	0.00720978542583355	0.0415864108875396
FBgn0022709	-0.205059699673643	0.222567230899291	0.313907284639852	6.37611211964163	4.46301177949357	0.00721460210083653	0.0415876201559715
FBgn0003741	-0.0396099284785506	-0.0702028253633918	-0.31604210552667	3.69350204923399	4.46148633313424	0.00722696086782884	0.0416198838019746
FBgn0034368	0.142446143351226	-0.17160826180157	-0.284740784828933	6.39987201206881	4.46118307439953	0.0072294203834603	0.0416198838019746
FBgn0025391	0.212810664480957	0.262971096040684	0.278001298158671	4.70780397926705	4.45531723612329	0.00727716371750605	0.041868041349858
FBgn0024230	-0.503455401305832	-0.399873590885815	-0.107466440307008	4.57945779667769	4.45472944103007	0.00728196574613106	0.0418689839428822
FBgn0003507	0.157256104399011	0.157322978866881	0.507920081027117	6.32503993648536	4.45153978492972	0.0073080807086207	0.0419923899151617
FBgn0284251	-1.1601530793857	-0.743029261299585	-0.0766797209853199	4.23122849784618	4.4497291216111	0.00732294814479488	0.0420510514650531
FBgn0031566	-0.00521518953310713	-0.211839394271143	-0.241118018069889	5.77393470972806	4.44860254748089	0.00733221418481093	0.0420774936085749
FBgn0029942	0.210657272011317	-0.0902435706076709	-0.232832697697584	4.98425216651979	4.44505408289085	0.00736147906646304	0.0422185969078538
FBgn0039868	-0.802885051820272	-0.739146477274336	-0.192970850743973	3.10541537473795	4.44357970471603	0.00737367384170866	0.0422387934209704
FBgn0039099	0.797227904355847	0.250221447523995	-0.00713129072405718	5.58070051615225	4.44349694530008	0.00737435897102574	0.0422387934209704
FBgn0031601	0.367419219981597	-0.136071016637216	-0.308174346958719	2.92393421252668	4.44278452356819	0.0073802595090457	0.0422457847737194
FBgn0029157	-0.168298393147517	0.247206435881039	0.305405950358733	5.96469938030161	4.441873964861	0.00738780815768292	0.0422621953354903
FBgn0010412	0.140447070294199	0.75163528782272	0.612915276000895	9.57019996614397	4.43867116705234	0.00741442288745787	0.0423766377055591
FBgn0262518	0.0887546327011079	-0.171159725996229	-0.24141105317586	6.27232510024235	4.43830506308715	0.00741747142356139	0.0423766377055591
FBgn0034939	0.315509901530983	-0.162034175338608	0.0954114376520459	3.85369150636168	4.43777386325826	0.00742189699927872	0.0423766377055591
FBgn0034697	-0.394373216869035	-0.141113115244037	-0.0482860075902801	5.68284281170362	4.43643540472612	0.00743306011688293	0.0424135484671948
FBgn0016078	-0.164492326356676	-0.0626636670690245	-0.216206728365388	5.62138396996559	4.43437771674772	0.00745025548788364	0.0424848113007742
FBgn0033570	-0.136979854581905	0.303884293411658	0.356551396587437	6.56773269582264	4.43295073330147	0.00746220429457539	0.0425151019240573
FBgn0024248	0.0571665540060086	-0.0682205317221739	-0.290486493487132	6.12072663661424	4.43261876112953	0.00746498687821323	0.0425151019240573
FBgn0034538	-0.711045037914794	-0.471807955125257	-0.519668251474018	4.23874592862446	4.43173760806037	0.00747237785903867	0.0425303625053859
FBgn0004456	0.0483153812245149	-0.118209719213598	-0.33998378829425	5.16109620590722	4.42969341576381	0.0074895532253971	0.0426012583274478
FBgn0040394	-0.0328688476845478	0.438202858526198	0.409062890560093	4.88813058562338	4.42820606864265	0.0075020754658751	0.0426399523375908
FBgn0030343	-0.290509003471994	-0.337005541478867	-0.238854362073772	5.93628038889476	4.42776381067772	0.00750580306463186	0.0426399523375908
FBgn0039562	-0.743141966560351	0.147403248109406	0.469418679263422	7.80735392857306	4.42611117810597	0.00751974924145667	0.0426923122029115
FBgn0002781	0.0682388214041775	0.237884718359037	0.366545136369228	6.80290331060466	4.42436324097619	0.00753452866220204	0.0427493338992444
FBgn0029932	0.0390231166431832	-0.784238494950881	-0.586944567025271	5.15017987176891	4.42330078170697	0.00754352671674805	0.0427570833833798
FBgn0034970	0.194084894755302	0.458619949090634	0.449954221378668	4.64093684788102	4.42269732261492	0.00754864237977723	0.0427570833833798
FBgn0036510	-0.197058458279053	-0.341414360920515	-0.215567936279981	4.89530181698063	4.4225249551967	0.00755010423320123	0.0427570833833798
FBgn0031657	-1.04397210399908	-0.579400740493522	-0.113150651819377	3.11908582443653	4.4194614396011	0.00757613461364058	0.0428560996957624
FBgn0029672	-1.29452471568359	-1.19896898839801	-0.459712884464041	3.17670357551666	4.41915332349591	0.00757875774602391	0.0428560996957624
FBgn0037312	-0.311322470900802	0.316441953305935	0.532924437456816	4.61539449796753	4.41879243891928	0.00758183130764735	0.0428560996957624
FBgn0261477	-0.00668184039042664	0.0837620813178721	-0.156430337977951	6.51693294976849	4.41687812185824	0.00759815649664736	0.0429215010608484
FBgn0001308	-0.300766483746674	-0.0450915037182775	-0.0714478084465706	7.11199479448227	4.41560829266087	0.00760900546072528	0.0429559051244322
FBgn0030932	-0.833788281798193	-0.285842334845206	-0.150411910610142	5.1336324247135	4.41217571773248	0.00763841192347143	0.0430949652707354
FBgn0262142	0.232644107876754	-0.280144724164992	-0.944405380350225	2.316150145193	4.40873544918523	0.00766800153219626	0.0432348843417462
FBgn0014073	-0.417661182144859	-0.0390665872511178	-0.165263758428323	5.0335877874221	4.4062355867844	0.00768957664675693	0.0432657398701939
FBgn0036053	0.0914709393837028	-0.164275922801699	-0.304896737804411	6.53857663470712	4.40601276582379	0.0076915027342226	0.0432657398701939
FBgn0041210	0.188411857620813	0.23434029893377	0.319868343964052	6.86642673889352	4.40582323243104	0.00769314147084541	0.0432657398701939
FBgn0020513	-0.936128460383992	-0.858215213102613	-0.195555707857971	8.92894010467608	4.40575098290336	0.00769376624652603	0.0432657398701939
FBgn0053548	-0.0363328948789309	0.295648802488372	0.464962931545135	7.1890325888011	4.4053264312083	0.00769743859881815	0.0432657398701939
FBgn0034293	0.775167883196805	0.475330920807418	-0.00475331731544649	1.9406321350677	4.40244370136595	0.00772242177978723	0.0433662454496627
FBgn0010516	0.241517893664888	0.335883905646591	0.313759612231338	7.76076037975371	4.40215507611317	0.00772492773712835	0.0433662454496627
FBgn0038673	-0.662983230120058	-0.214534381790343	-0.46182647465752	1.82933301504317	4.39703967826613	0.00776948058542539	0.0435892487536575
FBgn0259789	-0.16764555222666	0.304937220582294	0.462096253412969	4.12801078396355	4.39496810476873	0.00778759813628386	0.0436637567554251
FBgn0004957	0.122288951976293	0.198405873367576	0.679626175649274	2.90297904856371	4.39346414814648	0.00780077863296308	0.0436907824165335
FBgn0030872	0.0198992027634193	0.284534749951111	0.379999958341948	5.55403989760236	4.39331371306195	0.00780209828907189	0.0436907824165335
FBgn0011016	-1.13594077088922	-0.540378368354001	-0.262887450027279	6.49521428896237	4.39236779511798	0.00781040138962299	0.0437101632635628
FBgn0032629	0.481392950690774	-0.0265707641818091	0.248042512919039	4.83863294145159	4.39083579328484	0.00782386830410075	0.0437584009796267
FBgn0027945	-0.241785790333887	0.104456303904158	0.580534475358188	7.22973811160669	4.38952319337697	0.00783542557201044	0.0437959050393426
FBgn0034085	0.409920701983419	-0.335533398274372	-0.573587515599897	1.66538390388103	4.38587341179217	0.00786765374035917	0.043948830639989
FBgn0035911	-0.89393243474208	-0.403015078957512	-0.057363987942135	4.26868406208	4.37801801469465	0.00793748122963005	0.0443114675694932
FBgn0000326	0.104373306315473	-0.0761465383276703	-0.346691088435277	4.52442145967156	4.37671697459297	0.0079491076627081	0.0443489461503498
FBgn0037891	-0.134259235886628	0.221127552618237	0.244883496411355	7.82792861905219	4.37543396893398	0.00796059007781193	0.0443855754369415
FBgn0284436	-0.624506007610364	-0.0741924787368708	0.00319282231189562	5.86124829464136	4.37442453060042	0.0079696361511671	0.0443865221066169
FBgn0025629	-0.644179913141643	-0.298200808083113	0.0403230847489671	3.4737544402065	4.37393858645099	0.00797399470250828	0.0443865221066169
FBgn0033169	-0.731546982115916	-0.446977368961996	-0.266383177537618	4.09499683432208	4.37376958214432	0.00797551111741803	0.0443865221066169
FBgn0033454	-1.09355929726771	-0.59568525630251	-0.199828272194455	3.90495498094255	4.36961538242401	0.00801287859260916	0.0445670086601866
FBgn0051216	-1.64655439458445	-0.757938638820848	0.478301600555067	1.89619448386762	4.36625930231289	0.00804319828240541	0.0447080978419173
FBgn0052264	0.134053480835936	0.135514119176697	0.259548923519002	8.35578243654033	4.36160390485105	0.0080854516906377	0.0449153060993148
FBgn0022069	-1.00188605627818	-0.468521107089554	0.0228165623857412	4.84037001303477	4.35984327407372	0.00810149095762164	0.0449767274750618
FBgn0026079	-1.16750579728157	-0.675484171510257	-0.108770833391511	4.35144657928208	4.35631686886342	0.00813371476720339	0.0450990257810698
FBgn0037707	0.184643933467553	0.544236982817931	0.763789933001271	3.9126343291588	4.35590186068465	0.00813751570921219	0.0450990257810698
FBgn0052536	-0.269785926699975	0.729864280393452	1.21953789436613	0.375674951991281	4.35579353410949	0.00813850814194779	0.0450990257810698
FBgn0259993	-0.643837858998085	0.194745035606291	0.313876044723484	4.08668352808312	4.35166396332928	0.00817643406703165	0.0452813928362544
FBgn0035872	0.22801376083989	0.446080285895501	0.558603318692459	5.69004649773746	4.35083680949543	0.00818405244668209	0.0452957948719799
FBgn0261383	-0.255045879866148	0.0168876163695502	0.162636357678923	5.41328610388135	4.34979505212632	0.00819365778205198	0.045321169606975
FBgn0052677	0.0162306033517653	0.139904704704218	0.29305524245681	7.29065384951113	4.34721529727552	0.00821749384753398	0.0454251787885421
FBgn0021795	-1.09630159633877	-0.293328426340579	0.121962885029772	6.4722584222663	4.34349441616819	0.00825199912179051	0.0455880024922907
FBgn0015298	-0.55766712254732	-0.285488518060993	-0.210306565568687	4.18131579574343	4.34211819929092	0.00826479904301877	0.0456307895787953
FBgn0010747	-0.440811813704354	-0.287022564796142	-0.137687425982413	6.27923667673353	4.34106394946207	0.00827461821356137	0.0456570773923096
FBgn0039301	0.402732583572449	0.413924520240782	0.565760631704394	1.82986642550056	4.34010265425363	0.00828358206463973	0.0456786165531478
FBgn0039183	-0.654233073493839	-0.617140590736554	-0.237226958281594	3.91546100905659	4.33954669256482	0.00828877083043513	0.0456793249611342
FBgn0039743	0.339601217740131	0.314253674753741	0.123391207081514	4.8096696037624	4.33869699364012	0.00829670748725976	0.0456951668624124
FBgn0039741	0.177899112975438	0.354857871839807	0.210453849098612	4.98671272693607	4.3374671131516	0.00830820908542319	0.0457306118378751
FBgn0038880	0.52877466807221	0.239273732530178	0.0791924081374257	3.30042424812567	4.33545116912072	0.00832709724817264	0.0458066464712093
FBgn0039381	0.187618810835789	0.304647113561089	0.142085608189367	4.98097485554092	4.33463028423397	0.00833480107558906	0.0458211018936312
FBgn0033724	-0.215062060235495	-0.826062684845096	-1.00283231104618	0.536288185455084	4.33390807842661	0.00834158487771966	0.0458304849002893
FBgn0052547	0.0814739498524007	0.154887684438974	0.419455783107236	4.56927936331115	4.33190180652214	0.00836045992290869	0.0459062480073581
FBgn0013983	-0.469211074106614	0.117495661222058	0.198734599837559	4.49630223637359	4.32939564066979	0.00838409965405779	0.0460080653964618
FBgn0024315	-0.194539532841573	-0.454042259542502	-0.328141776517522	7.21966529806965	4.32783175251996	0.00839888602575367	0.0460612054401448
FBgn0263973	-0.54922090875203	-0.400766140401763	-0.13927590695238	3.85470379266567	4.32428369463335	0.00843253193067194	0.0462176476855954
FBgn0037386	-0.294527152458537	-0.0936895722768292	-0.34810403632444	3.92512648882811	4.3188257545859	0.00848455971890318	0.0464590278105055
FBgn0028552	0.225711946882158	-0.0271311391615377	-0.135835980778366	6.01066920660209	4.31838454466128	0.00848877993506967	0.0464590278105055
FBgn0033949	-0.517118993413334	-0.555450346209617	-0.449871762181213	3.54150100820112	4.31804675389268	0.00849201239474178	0.0464590278105055
FBgn0013764	-0.11959350418966	0.464230865254178	0.601172883164878	5.210116004136	4.31429978673968	0.00852795362268862	0.0466273999709329
FBgn0016131	0.311916921841648	0.588759521292003	0.533740182095328	4.50373070547619	4.31208961874759	0.00854922699973271	0.0466806457559973
FBgn0013773	0.925149618808828	0.848502500300536	0.252751966638134	4.2817790302959	4.31164988453094	0.00855346604295869	0.0466806457559973
FBgn0039404	-0.737536448840081	-0.354571287298415	-0.186447680140154	2.53959663457796	4.31145252228946	0.00855536931955292	0.0466806457559973
FBgn0010222	-0.27641985767773	-0.00368408836758084	-0.436985858647355	5.77798066064769	4.31114073490716	0.00855837694983667	0.0466806457559973
FBgn0000139	0.271912369160997	0.0944258804756904	-0.214811424863833	4.7472902690494	4.30708240242613	0.00859762456389549	0.0468343363943897
FBgn0262782	0.336925577715562	0.30626681880406	0.437987553320594	9.08354583488529	4.30694090268072	0.00859899632165778	0.0468343363943897
FBgn0040153	0.739645084194413	0.121950372752603	0.181812938094464	4.26455194963185	4.30661886075093	0.00860211916936946	0.0468343363943897
FBgn0035241	-0.851564654608096	0.233961276801692	0.00376187057842967	1.97855305795078	4.30502577161552	0.00861758453987349	0.0468711572083743
FBgn0022097	-0.110259113553005	0.0241453296246414	-0.181432657198283	7.22822522502874	4.30485266403214	0.00861926675151229	0.0468711572083743
FBgn0033817	0.386766366120392	0.213250488182118	-0.156774175181904	4.11800342183977	4.30367908077495	0.00863068021077464	0.0469049670455525
FBgn0036583	0.226764722989281	0.570854474415449	0.614771904740179	2.5560531862937	4.30159103995563	0.00865102546240413	0.0469872484050073
FBgn0010389	-0.242428790907944	-0.0419960179505798	-0.275887564523333	4.55661570403973	4.29889567347348	0.00867736120315439	0.0471019480342
FBgn0031066	-0.109698215183013	0.307715670042102	0.290386972705932	8.46249496009306	4.29670282362416	0.00869884774686622	0.0471818435090621
FBgn0030364	0.104576574179644	-0.1366645956857	-0.215370926236111	5.58544725755585	4.29577521241024	0.00870795335162569	0.0471818435090621
FBgn0032208	-0.082151121015653	-0.190609479899554	-0.225191442987491	8.58061667841035	4.29540347370756	0.00871160515634874	0.0471818435090621
FBgn0260959	0.0327020539892522	0.0143448365954932	-0.271255856208767	4.70611835454868	4.29526285531661	0.00871298694246222	0.0471818435090621
FBgn0259984	0.337618705085826	0.225683717142527	0.232974874477284	5.66891573619807	4.2945276876375	0.00872021473225439	0.0471926728945206
FBgn0037580	-0.0474666495016008	-0.281872537815439	-0.306565529135424	6.0923223037214	4.29259265890695	0.00873926839997312	0.0472674510764274
FBgn0032810	0.218202379296935	-0.196437854743962	-0.239908880023365	4.76731023008297	4.29085477306876	0.00875641731944572	0.0473318437979859
FBgn0086908	-0.115225421349974	-0.302429053411799	-0.2398942956392	4.71154247945586	4.28996929038282	0.00876516828123962	0.0473507923846499
FBgn0003137	-0.528011130261225	-0.47806108335721	-0.371065678661043	8.96878552821928	4.28325486342111	0.00883181805124489	0.0476545995980978
FBgn0026060	-0.23854298752362	-0.158351518601582	-0.429272634203944	2.39162729036929	4.28324014965053	0.00883196467570816	0.0476545995980978
FBgn0034010	-0.361071128055758	-0.303655147500317	-0.762571436590526	4.77904148655818	4.28194910270688	0.00884483985356883	0.0476955611458577
FBgn0033928	-0.416368685082117	-0.595181729716016	-0.739495755526791	1.79083701246833	4.2808475546786	0.00885584046807761	0.0477074878342991
FBgn0036761	-0.170733611685736	0.345838036488114	0.234124604129027	4.67571875516619	4.28066933939145	0.0088576215365332	0.0477074878342991
FBgn0000108	0.198685922764615	0.0837915828886252	0.208249856401362	9.62313237759457	4.27908071446081	0.00887351439078783	0.0477645881965663
FBgn0035649	0.397850961977989	0.0712195371646065	-0.0506184484253575	4.86529005915081	4.27538541278198	0.00891059620818628	0.047910032125707
FBgn0259935	0.307434790669241	-0.0555911387972013	0.190800128327084	4.39995541618881	4.27533042410009	0.00891114921225901	0.047910032125707
FBgn0015568	0.413778066151796	0.184988000758963	0.18996155825771	6.4119403258419	4.27233007007039	0.00894137635215733	0.048032247521149
FBgn0004856	-0.139628974555291	0.18815011661845	0.416803585014352	5.45556491889165	4.27201834340685	0.00894452288501734	0.048032247521149
FBgn0038195	0.123390387578419	0.0163041189401149	-0.123490043115422	7.19193907264705	4.26965056248321	0.00896846015989378	0.0481321580638294
FBgn0032586	-0.268036953248526	-0.133105634545182	-0.148677011452708	7.09579852093441	4.26578711115258	0.00900765943707771	0.0483138097079622
FBgn0004795	-0.140944138350794	0.0993238455846311	0.375128195466522	5.96723758326954	4.26463992106121	0.00901933289627133	0.0483476948067941
FBgn0002593	0.25543360067268	0.684133640522372	0.582337239791924	10.0530438060046	4.2596455793816	0.00907033520698403	0.0485922349634687
FBgn0032694	-0.105964215800513	-0.0289061572980536	-0.334024410712659	5.59153010988476	4.25761754223948	0.00909113005865707	0.0486573945887898
FBgn0039538	-0.623652710310424	-0.191539334834068	-0.00401728464949855	2.32767050658715	4.25740828894429	0.00909327846142555	0.0486573945887898
FBgn0260860	-0.127228530282729	-0.17916178732723	-0.299269912287717	3.53912992176664	4.25613065518388	0.00910640724153343	0.0486987785363284
