groupV.NS1	groupV.NS2	groupV.NS3	AveExpr	F	P.Value	adj.P.Val
FBgn0027088	0.308780120934358	-0.67850107545306	-0.048812193422289	5.5419779884178	10.1592395472948	1.97415034798977e-05	0.00301447450462596
FBgn0061492	-0.0536508941340731	-1.39494409314368	-0.169152845043457	4.80197338230733	10.143444030391	2.00363875349017e-05	0.00301447450462596
FBgn0052380	0.247008557352786	0.530151718794378	0.24066354600752	4.59282022453688	10.08903904254	2.10874065548255e-05	0.00312059047492475
FBgn0032298	1.15166541946057	-0.291012814889395	0.270462206969857	3.73512916424351	10.0359583951059	2.21678658620979e-05	0.00318546189844007
FBgn0266581	1.15368831663192	-0.938912136919359	0.193411017523034	4.40023703479726	10.0329142757231	2.22315386730613e-05	0.00318546189844007
FBgn0036117	-0.0452383697039153	-0.865876969698011	-0.135586521051232	3.25956972557967	9.98948746870614	2.31607613054735e-05	0.00326675300475795
FBgn0286198	2.49536686402343	1.39382926934508	1.04516689753746	4.62220330259599	9.97141413071543	2.35592363027805e-05	0.00327183424777231
FBgn0032322	0.73255707374492	-0.779228791214505	0.724518363200844	6.18343363652172	9.91254287105922	2.49070826710682e-05	0.0034059503939832
FBgn0029769	0.0646600969749083	-1.2396407712789	-0.339999013828977	6.28370896889846	9.89685370571361	2.5279569779204e-05	0.0034059503939832
FBgn0034065	1.20563078898396	-0.711180207704465	-0.0444904079638207	2.03933504383309	9.82001497949135	2.71888345891077e-05	0.0035758627594731
FBgn0037051	0.618950776518941	-0.0947647163640405	0.228235800221982	6.44704598153641	9.81150717210232	2.74092139984263e-05	0.0035758627594731
FBgn0037561	1.11924186720224	-0.450939497450738	0.258098593875029	3.05049849007071	9.79928372517832	2.7729078671e-05	0.0035758627594731
FBgn0038964	1.94431051236913	-0.956190401514452	0.423587458253039	5.00396353947775	9.70966732858136	3.01952641406734e-05	0.00383905139996984
FBgn0027093	0.436262774894544	-0.613259542137097	-0.0762768968776738	4.60778501172963	9.68622244523182	3.08771468727664e-05	0.00387122228917309
FBgn0029831	-3.50125086219265	-0.942765525246845	-1.90101258005965	5.08012914257246	9.66468008309905	3.15177340250572e-05	0.003895804398799
FBgn0033661	1.10792550722817	-1.07451969665866	0.175187485315596	5.56162078214659	9.65084527967547	3.19363604199763e-05	0.003895804398799
FBgn0032198	0.342489675983813	-1.08266296938133	-0.138189975032383	7.16211658817896	9.60103312194489	3.34918503964908e-05	0.00403107911372163
