baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
FBgn0000318	1352.34988233421	-0.020267023290293	0.0825453904913042	9.41664195295175	0.0514885386944306	0.13055143949945
FBgn0000319	10670.746785272	-0.101110560075903	0.0423851421685259	10.5723533545216	0.0318148017767967	0.0912867317118644
FBgn0000320	830.642918035261	0.40184954769254	0.165815755014133	8.15473591045964	0.0860716709242884	0.188111106423051
FBgn0000326	475.624030623297	-0.338266097209123	0.107442804024663	12.4486676766384	0.0143088248328297	0.0497199981869291
FBgn0000330	565.363580016117	-0.12893904969477	0.0867912840434609	9.35977817339483	0.0527096155857969	0.132568398797969
FBgn0000339	733.333192905781	-0.0780835579568921	0.102649327215995	8.3186984199026	0.0805772634452841	0.179139991458547
FBgn0000346	6592.85961374182	0.060387223188166	0.0523489170499348	5.67591000003722	0.224694106743915	0.369802350811813
FBgn0000352	829.344522692781	0.0681480608647256	0.0601773775274443	8.86079983536729	0.0646745740599846	0.153463938027163
FBgn0000370	5434.75245249645	-0.0969598841051932	0.113115409966549	3.06467828715779	0.547060595232682	0.676639204041139
FBgn0000376	555.345953587696	0.189088881078751	0.101447308657419	6.81767126380578	0.145842937576612	0.272481711944378
FBgn0000377	639.485799502986	-0.114138447863609	0.0705387563887099	4.2749684410287	0.370070057975712	0.521798781745755
FBgn0000382	8132.97438125714	0.267770180414269	0.0561095566501903	25.2377847130875	4.506366078048e-05	0.000588501410829307
FBgn0000384	428.173649053313	-0.114260265707639	0.125838737277063	2.24413925495469	0.690956937935345	0.786874735982907
FBgn0000394	1004.25922378302	-0.209958309279479	0.0668033020190909	18.5135878729973	0.000979122664657962	0.00670606149400536
FBgn0000395	520.201868718965	0.231788618757769	0.120425643184831	8.35723129054998	0.0793348422129923	0.177075838765779
FBgn0000404	52.9727700144983	0.00757218954390217	0.201200722497772	3.18425613042047	0.527477599431441	0.659730818748347
FBgn0000405	31.6994422925608	0.963992668637339	0.366476188489167	17.2199664467955	0.00175167860809934	0.0106588993658048
FBgn0000406	20394.8766109606	0.596493672099443	0.184178808119839	29.2015548521611	7.11392321457621e-06	0.000125874594290854
FBgn0000411	325.59724466153	0.498836332254266	0.103825409483356	24.335532717899	6.84098007168993e-05	0.000824779400251741
FBgn0000412	1786.4960901049	0.254000605835024	0.0845851289646318	10.1550070357018	0.0378960076379264	0.103754117998983
FBgn0000414	4332.90918578704	-0.0369900420559713	0.0691518098864323	2.6343539599934	0.620749689862906	0.735027581855775
FBgn0000416	23832.2469951499	-0.205043096637775	0.0705063824739928	13.7122401896088	0.00827242787500338	0.0332370387996574
FBgn0000422	4265.29770696809	-0.030064128806916	0.109913819030549	1.43174019547587	0.838660082885264	0.89022736426054
FBgn0000426	81.4859741844293	-0.150782094110127	0.169199497388521	2.68317202366779	0.612162487523281	0.728824203806395
FBgn0000439	774.322826744096	0.202250340363702	0.113621505316605	13.4443903013059	0.00929669348680245	0.0361297855404415
FBgn0000442	168.313376002623	-0.176592582643504	0.134651565832716	10.5379804304299	0.0322778215555558	0.0922340284095426
FBgn0000447	516.351677192009	-0.103011969400233	0.0745602577779785	2.8215803390766	0.588113334095529	0.709415148626929
FBgn0000448	364.104677218423	0.0603018842368015	0.216628363649454	3.8276922828976	0.429827104011046	0.572933498758593
FBgn0000451	81.3835111033058	-0.409111540313065	0.268558456630496	15.2629114454871	0.00418586230273577	0.0202646037660341
FBgn0000454	2130.96542963095	-0.154553494924175	0.0888962093204608	3.19077384652746	0.52642241700417	0.659180594111544
FBgn0000455	896.340958797137	0.197268069480566	0.0774964823442891	14.6195653594802	0.00555893229257202	0.0248526103041605
FBgn0000459	758.289362557013	0.671301763654041	0.195043997274542	26.4074356801081	2.61878737058444e-05	0.000372743489466151
FBgn0000463	253.778950687185	0.219611183920336	0.14410634483114	8.13559916195686	0.0867354267795996	0.18907108873738
FBgn0000464	388.972174467465	0.0984860858056462	0.15905667010989	2.78196294132113	0.594950225335808	0.714700590179757
FBgn0000473	1098.21055860153	-0.988871390609566	0.272894690702473	24.3526016933456	6.78724044133197e-05	0.000823401265815853
FBgn0000477	2403.99513772988	0.469971202330311	0.179601087098007	11.5740907359755	0.0208160768416921	0.0662122937678637
FBgn0000479	5432.22359368604	0.257207899213135	0.103798491241604	14.2697163502636	0.00648217051604129	0.0277491018675316
FBgn0000482	459.798174521169	0.0857294328793668	0.0867596892082189	1.1571292530864	0.885105301221524	0.922656353200187
FBgn0000489	1504.42685787915	-0.166602355971961	0.0821314122886737	5.58926482363347	0.231993745474273	0.377753799920577
FBgn0000490	506.441839754016	0.139818245576924	0.137410066586082	8.27003436638699	0.0821725484195821	0.181506138887674
FBgn0000492	269.56909295414	0.731614985606084	0.227361451742937	15.8691165241684	0.0031999133305531	0.0165478612578288
FBgn0000499	716.724104889618	0.20837709640056	0.0791574493521505	10.4354926453613	0.0336972580266197	0.0952345933079285
FBgn0000500	669.984267325464	-0.221983226639804	0.0932081222444221	7.20619813360361	0.125384623242419	0.244642343813965
FBgn0000504	998.092188606544	0.189297488372726	0.309469733926184	26.9512030792757	2.03356112529593e-05	0.000302819399251989
FBgn0000520	290.192097289019	0.378547287748145	0.181839192040946	5.83124891573596	0.212110134420897	0.3551172269043
FBgn0000524	276.228426504235	0.362383916855581	0.098610130040619	21.560342463175	0.000245122243772752	0.00227879236598353
FBgn0000527	883.061879990127	0.0916512965182572	0.24856949321657	2.26128511274874	0.687826294062908	0.784674078553227
FBgn0000529	86.8496420646787	0.99066014839745	0.193236257475289	26.2235080135192	2.85245357045005e-05	0.000399697841921449
FBgn0000533	572.362549674431	0.159844244108341	0.121183946020179	6.96914731767595	0.137527658800658	0.260962207654845
FBgn0000535	2301.98928288554	0.177163519257677	0.0927100934890761	8.9661290451337	0.0619516920288663	0.148820464613827
FBgn0000536	5062.84932833277	-0.0934013331924906	0.165328005184001	4.77976821682853	0.310650008871446	0.462660400021417
FBgn0000541	4019.12135192014	-0.053385066031542	0.0838637089319818	1.56452615855176	0.8151532638188	0.874817582199655
FBgn0000542	275.478872063664	0.200545183718305	0.117303492317064	6.57789348494703	0.159948153921248	0.291296093034378
FBgn0000543	618.13285044562	-0.0257105232894248	0.102435038874938	2.64155019107352	0.619480613150947	0.734555880047134
FBgn0000546	1569.9944023097	0.107489847879726	0.0715969762731657	3.80394135983261	0.433189228591715	0.576308358957929
FBgn0000547	2503.54762104299	0.0436177667468742	0.071655014265606	5.40259375861206	0.248425168113194	0.3946811121573
FBgn0000557	16514.5787123813	0.112848481867505	0.0614692451310061	4.44770228009827	0.348793755850585	0.50127645370213
FBgn0000559	88443.6395496732	0.0535050739516498	0.10046041577708	0.981804042433623	0.912542425358204	0.940570839678654
FBgn0000562	2029.88936170054	-0.0380474906892645	0.0636530482171401	5.31214024526435	0.256742590584415	0.40433597511933
FBgn0000564	50.1802818837201	-0.633990383398633	1.63212604389622	3.19648644780227	0.525498632808307	0.658350640352931
FBgn0000565	1980.68792245169	-0.832643625091361	0.206730409717674	28.0640995104028	1.21053242298762e-05	0.000193000787721559
FBgn0000566	858.289707686403	-0.0642081988958547	0.129740557737808	40.1756300982897	3.98111162338938e-08	1.53527996963529e-06
FBgn0000567	708.139217433651	0.217361123822697	0.116956767109147	8.14035667620567	0.0865699651819245	0.188834267778991
FBgn0000568	4070.62490879764	0.501630757938036	0.117134674891001	22.0742087216147	0.000193717343920064	0.0018817064709738
FBgn0000575	3258.61699275642	0.315148345006434	0.0899767349280898	16.6227540505811	0.00228785624654787	0.0130174115818714
FBgn0000576	70.9325311416415	0.483812119875301	0.194478677689722	8.63496176170344	0.0709002578753712	0.163423736160243
FBgn0000577	56.4445765251979	0.466078792938093	0.204163593807668	7.39545487382134	0.116408634231216	0.231927025191208
FBgn0000578	958.618461132901	0.234866686056158	0.0779924678002828	21.710536535793	0.000228838070663054	0.00215832261383897
FBgn0000579	21683.4874976527	0.57177519843875	0.121563157870444	24.3355628096543	6.84088496050273e-05	0.000824779400251741
FBgn0000581	2810.30292709332	0.1287371714286	0.0621972626994658	8.33986391178485	0.0798925694390044	0.178188469257928
FBgn0000588	203.915483296937	-0.0702640831646376	0.151898649788853	2.46408704579039	0.651077901831417	0.756642239037567
FBgn0000592	8029.24432015013	0.141766041397141	0.168854730376569	9.04265239213487	0.06004217111526	0.145377126950391
FBgn0000594	18.2659357725135	0.97631701981319	0.442169806954904	6.67033151702952	0.15436954445996	0.28388644165614
FBgn0000611	2571.57557661908	0.0604270007246256	0.0830148021497705	3.53602060753997	0.472422510914882	0.612256317463147
FBgn0000615	40.7009853363551	-0.623023683163643	0.325175249582017	9.64949023610779	0.0467645483915876	0.121649837038249
FBgn0000617	193.580463159676	0.170121397997026	0.152551661159891	3.67681302921596	0.451507314276488	0.593849585196186
FBgn0000618	120.816332026276	-0.195782465019584	0.148447720391394	3.42579068778332	0.489251363033162	0.626064137834835
FBgn0000625	122.826975231021	0.552451460657398	0.173551153156775	11.7729240356471	0.0191222144429784	0.0621162214303229
FBgn0000629	614.08559695534	-0.0179787602838869	0.0638493006224246	7.06110475596574	0.132694138699695	0.25461022913588
FBgn0000633	1343.38075768348	0.254144582592297	0.0640065483806626	19.4720280738676	0.000634666972601319	0.00475044262083097
FBgn0000635	2805.31310844771	0.0396581449030926	0.062912718581068	5.79546130815913	0.214952941001829	0.358745207989736
FBgn0000636	1362.98756458078	0.0988308455618244	0.104971835456354	3.66163309621663	0.453730737919472	0.595640077626261
FBgn0000639	18.7293082251732	-1.52635630876633	0.744091070835827	7.10254829010381	0.130567242149311	0.251330800587753
FBgn0000658	50.5517856089558	0.704505679269054	0.231993583146831	13.3327215750911	0.00975945462839011	0.037305854131243
FBgn0000659	435.80799083672	0.547484464704462	0.106534235367145	28.4016404952057	1.0340205058042e-05	0.000171525754492227
FBgn0000662	1625.74461069044	0.202129981072512	0.0576578028916079	18.479964730013	0.00099409034254657	0.00676783316307361
FBgn0000667	4442.94514173028	0.133397729481978	0.120369883492076	2.41539280227278	0.659847334777868	0.76407832016367
FBgn0000709	899.201120912336	0.0096574117296168	0.0646914762827201	9.23297946248545	0.055532720940264	0.137581308660886
FBgn0000711	4098.47071482603	0.13629333896992	0.0755387450786737	7.0438562751757	0.133588692880353	0.255891395574677
FBgn0000715	226.28949871822	0.126974093537456	0.115124235544993	9.11702923549882	0.0582399519423212	0.141965782368316
FBgn0000719	1152.07184451332	-0.0750256498475106	0.068097313128466	8.61515416911845	0.0714725623444085	0.164239682161715
FBgn0000721	5385.41942644905	-0.271225343583003	0.109213580004897	7.95614587539808	0.0931979007344883	0.198913808324876
FBgn0000723	2282.28215179696	-0.197217622325183	0.0950113888099343	6.13904075538915	0.189002463710451	0.327208398063409
FBgn0000810	405.161595161105	-0.112148117082919	0.0935319346044141	10.3575279719528	0.0348171312239733	0.0973752141097437
FBgn0000964	536.022338931072	-0.256579088094532	0.291563398022489	48.6651373966293	6.85770679787168e-10	3.99251265445123e-08
FBgn0000996	125.993513226157	0.260546155928722	0.145108447154035	16.0024394516152	0.0030158920178897	0.0159443832010748
FBgn0001075	138.741672624164	0.213804241722518	0.168311819474173	4.69719566770294	0.319801070017114	0.471935381166711
FBgn0001078	1446.93232574246	0.157150610154602	0.0821565345929906	11.2580391151511	0.0238120709521487	0.0733880219508845
FBgn0001079	362.935476502574	0.101396713664799	0.0859328831638861	5.46050191315862	0.243223271532078	0.389848455116426
FBgn0001083	384.868139365982	0.230275070352828	0.12864807920808	4.13427283177987	0.388138884704198	0.536791616179416
FBgn0001084	81.5804768312512	-0.143323433690613	0.163935334844323	6.64236305254963	0.156038476180515	0.286313787932689
FBgn0001085	275.288284759087	0.0655550454665756	0.12017382056362	4.14202442697865	0.387126024214117	0.535883608300076
FBgn0001087	1959.85719110531	0.0674231404251445	0.048738465779436	2.34181924241875	0.673165974274097	0.773840732719675
FBgn0001089	659.267308124252	-0.239743834544353	0.0888441621811915	15.4309138208232	0.00388606265548531	0.0191627483077046
FBgn0001090	8839.62621003954	0.440423859252716	0.201150123264012	5.63910116838349	0.227770253849505	0.37330162926588
FBgn0001091	15616.1445968434	0.433131556611678	0.146938078440135	8.88011568177296	0.0641668762586444	0.15266066210335
FBgn0001092	18711.2025037841	0.184918378821772	0.0803630062607113	9.97348853628512	0.0408766398614048	0.109782975627773
FBgn0001098	9836.21177662565	0.172018598834966	0.108947263233569	6.13196531951758	0.189507399210809	0.327733762069441
FBgn0001104	844.327072352952	-0.0204858161070866	0.0863763602779493	1.66571922794219	0.796934938781778	0.8632266099588
FBgn0001105	6880.76015635932	-0.000388083433286825	0.0963327732889079	2.71148851109785	0.60720577266131	0.725271329251576
FBgn0001108	1840.03284100581	-0.111033139294618	0.0494197216960007	6.30516323840311	0.177488155574208	0.312334850994862
FBgn0001112	1142.63398529545	0.357017094524194	0.149559033115617	11.7301275269573	0.0194751022658575	0.0629678691677171
FBgn0001114	21213.4671825795	0.0904375314278561	0.15336508664527	4.33027126698698	0.363149848311823	0.514908515802975
FBgn0001122	5683.86710314977	0.0524283995516182	0.11596606080607	3.68694541207822	0.450027486469117	0.592248510703998
FBgn0001123	1723.42950906699	0.096114687655538	0.071646766188244	3.34897060645574	0.501210878442962	0.63648304792788
FBgn0001124	5971.32519218304	0.333357731004873	0.124982160168397	26.772142052768	2.21027045795483e-05	0.000325374887644117
FBgn0001125	5086.13624353887	0.732124633664333	0.160739779893642	27.5090151867032	1.56825965930958e-05	0.000242743999410113
FBgn0001128	24003.0410132924	0.241137543145936	0.148601464785882	3.35156925110664	0.500803249674426	0.63648304792788
FBgn0001133	428.132277200771	-0.150383598511209	0.0921118623216498	4.53824001310329	0.338037254551743	0.490856104328792
FBgn0001134	233.925736343929	0.247762569374175	0.13812387231872	8.43787475981412	0.0767928635399711	0.17264045854128
FBgn0001137	437.636456659234	-0.337320563621435	0.100374177644286	11.9003901661692	0.018107567133708	0.0594407733046857
FBgn0001138	148.318736300568	0.363179401865067	0.151541507878642	6.9983322685103	0.135976383623993	0.259063045872729
FBgn0001139	2184.66763373349	0.296525458501694	0.0666351937958864	26.6357897009234	2.35500007092469e-05	0.000343875738511722
FBgn0001142	5486.8876333844	0.368402587286348	0.130433652443761	36.4536858152958	2.33394533882495e-07	6.88285056782888e-06
FBgn0001145	29390.7228466614	-0.338464829616714	0.0995543043523759	55.095727079942	3.10233354275577e-11	2.61639793362879e-09
FBgn0001149	6465.2671280424	-0.0786072374722674	0.118259381313506	6.59118620293611	0.159134827494939	0.29010666173931
FBgn0001150	81.1629926557817	0.398989889262723	0.2049524330604	4.16135896653282	0.384608517701885	0.533708636589544
FBgn0001168	1283.40802136668	0.456948734794239	0.283401449270168	18.7450488908543	0.000881959858011888	0.00614579595266353
FBgn0001169	538.618272784	0.364084585349108	0.0807060490791449	20.7915910728206	0.000348263541501644	0.00297607026374132
FBgn0001179	266.655499576782	-0.189500937598515	0.0871235732804259	6.876025291139	0.142586567616215	0.268034489162179
FBgn0001180	141.944309400144	0.0710135772053257	0.151325558517488	11.2459384871703	0.0239347129771488	0.0736904980913649
FBgn0001185	503.429530880395	-0.0855528750401019	0.0659736893719339	14.5793092549262	0.00565821775557687	0.0252146948278152
FBgn0001186	6935.57499876879	0.0535368404773639	0.0633056398383864	0.866973716449138	0.929250418408789	0.951773918122471
FBgn0001187	3342.78029305313	-0.105195820234437	0.185473757331327	14.4022971523814	0.00611583260402586	0.026635749719464
FBgn0001189	952.462425829735	-0.112216470964006	0.0699336055513477	5.12310386166382	0.274897893855554	0.424906988574077
FBgn0001197	1128.5659588383	0.0861850798031603	0.0577199489971785	4.01880061716804	0.403467442321897	0.550275647257835
FBgn0001202	1514.0774652642	-0.0459774142825828	0.0495203502873083	1.69935802674206	0.790834236106066	0.858369995985222
FBgn0001206	211.529458104246	-0.0626157372926531	0.116205485625835	1.23531131906185	0.872251323018847	0.913131779457318
FBgn0001208	13174.0765087293	-0.230981157429345	0.169703089874955	13.9671221722928	0.00740073083006893	0.0305905402557998
FBgn0001215	4701.27250923602	0.0490904410481481	0.0505246042258747	2.65165452858128	0.617700556140762	0.733341641706911
FBgn0001216	411.362009933332	-0.489760979058374	0.110611100293697	23.107667241861	0.000120506419306993	0.00129458324741227
FBgn0001218	10617.8496290053	0.155642174519608	0.173171830563736	5.40035421169591	0.248628262207664	0.394864737444907
FBgn0001220	6150.97490625342	0.00325496828063101	0.0731007655428529	4.57250428568329	0.334036706041149	0.486970474202799
FBgn0001222	1204.0186260203	-0.0524438667530893	0.0529708519517487	7.83446422751729	0.0978336863476173	0.205171086590959
FBgn0001224	161.240201629599	0.15434417847392	0.144417864940726	10.2954996324023	0.03573360612745	0.0992795756447379
FBgn0001225	145.247680396139	0.152963658716739	0.212321861597587	7.24923203394542	0.123289174242035	0.241728831007528
FBgn0001226	70.9055455396261	0.00400698916587474	0.200823469380967	0.373552269573906	0.984584421022198	0.988968145069491
FBgn0001227	323.330369404806	0.218311139709742	0.0939549113975933	18.3356388529711	0.00106094882665131	0.00712881773023188
FBgn0001229	141.174025292213	0.114024799760949	0.135637754508403	3.34899950670285	0.501206343916824	0.63648304792788
FBgn0001230	199.913277752592	-0.913313735033789	0.23889122275954	20.4243248516784	0.000411721542079493	0.0034054768063477
FBgn0001233	10146.1973478712	0.108975825332384	0.215632948956888	10.415597351704	0.0339796887259202	0.0957628704130869
FBgn0001234	2832.96794757784	-0.0415276075087681	0.0808788527073514	3.11061118973237	0.539488520922947	0.670109347943382
FBgn0001235	5389.27191756425	0.183999267115472	0.148245703454212	3.39255676235291	0.494402193407767	0.631223173926385
FBgn0001247	2032.48809701846	-0.108324592093998	0.0564012340097535	7.63085072654872	0.106075838764853	0.217403672272095
FBgn0001248	15763.8061709088	0.740066231321467	0.163988937334473	21.8952724816753	0.000210273228225231	0.00201433716720221
FBgn0001250	2661.90776820745	0.0959434824788369	0.079781334268261	13.1143031554009	0.0107305846764221	0.0400300934766569
FBgn0001253	104.632472949581	-0.45787830897933	0.305400467217611	2.80653772527364	0.590704713077375	0.711494838602541
FBgn0001257	1403.34498058298	-0.759024144328102	0.236726260558262	14.6752796103368	0.00542433685448953	0.0243892455281084
FBgn0001258	250.7380416118	0.646710580349003	0.296128229157371	6.03943572834248	0.196222482826937	0.335693843625251
FBgn0001259	74.8919472122683	0.22640477685013	0.201671674242207	3.61453999736102	0.460677282864872	0.602136703443309
